doc_key,name,condition,field,extracted,truth,status,abs_error,rel_error
NCT02186821_Prot_001,,no_skill,sponsor,Novartis,Novartis Pharmaceuticals,wrong,,
NCT02186821_Prot_001,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02186821_Prot_001,,no_skill,phase,PHASE2,PHASE2,correct,,
NCT02186821_Prot_001,,no_skill,allocation,NON_RANDOMIZED,NA,wrong,,
NCT02186821_Prot_001,,no_skill,masking,NONE,NONE,correct,,
NCT02186821_Prot_001,,no_skill,intervention_model,SINGLE_GROUP,SINGLE_GROUP,correct,,
NCT02186821_Prot_001,,no_skill,enrollment_count,90,47,wrong,43.0,0.9148936170212766
NCT02186821_Prot_001,,no_skill,start_date,,2014-09-17,na,,
NCT02186821_Prot_001,,no_skill,primary_completion_date,,2017-12-13,na,,
NCT02186821_Prot_001,,no_skill,completion_date,,2017-12-13,na,,
NCT02186821_Prot_001,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT02186821_Prot_001,,no_skill,maximum_age,N/A,,na,,
NCT02186821_Prot_001,,no_skill,sex,ALL,ALL,correct,,
NCT02186821_Prot_001,,no_skill,healthy_volunteers,False,False,correct,,
NCT02186821_Prot_001,,no_skill,primary_outcome_measure,Clinical benefit rate (CR or PR or SD ≥ 16 weeks) based on local investigator assessment per RECIST 1.1,Percentage of Participants Overall Response Rate (ORR) and Clinical Benefit Rate (CBR) Utilizing RECIST 1.1 at Approximately 16 Weeks,na,,
NCT02186821_Prot_001,,no_skill,primary_outcome_time_frame,,Baseline up to approximately 16 weeks,na,,
NCT02186821_Prot_001,,no_skill,overall_status,,TERMINATED,na,,
NCT03057106_Prot_000,,with_skill,nct_id,,NCT03057106,missing,,
NCT03057106_Prot_000,,with_skill,brief_title,,Durvalumab and Tremelimumab ± Platinum-Based Chemotherapy in Patients With Metastatic Squamous or Non-Squamous NSCLC,missing,,
NCT03057106_Prot_000,,with_skill,official_title,,A Randomized Trial of Durvalumab and Tremelimumab ± Platinum-Based Chemotherapy in Patients With Metastatic (Stage IV) Squamous or Non-Squamous Non-Small Cell Lung Cancer (NSCLC),na,,
NCT03057106_Prot_000,,with_skill,sponsor,,Canadian Cancer Trials Group,missing,,
NCT03057106_Prot_000,,with_skill,study_type,,INTERVENTIONAL,missing,,
NCT03057106_Prot_000,,with_skill,phase,,PHASE2,missing,,
NCT03057106_Prot_000,,with_skill,allocation,,RANDOMIZED,missing,,
NCT03057106_Prot_000,,with_skill,masking,,NONE,missing,,
NCT03057106_Prot_000,,with_skill,intervention_model,,PARALLEL,missing,,
NCT03057106_Prot_000,,with_skill,enrollment_count,,301,missing,,
NCT03057106_Prot_000,,with_skill,start_date,,2017-03-28,na,,
NCT03057106_Prot_000,,with_skill,primary_completion_date,,2020-02-24,na,,
NCT03057106_Prot_000,,with_skill,completion_date,,2026-06-30,na,,
NCT03057106_Prot_000,,with_skill,minimum_age,,18 Years,missing,,
NCT03057106_Prot_000,,with_skill,maximum_age,,,na,,
NCT03057106_Prot_000,,with_skill,sex,,ALL,missing,,
NCT03057106_Prot_000,,with_skill,healthy_volunteers,,False,missing,,
NCT03057106_Prot_000,,with_skill,primary_outcome_measure,,Overall Survival,na,,
NCT03057106_Prot_000,,with_skill,primary_outcome_time_frame,,33 months,na,,
NCT03057106_Prot_000,,with_skill,overall_status,,ACTIVE_NOT_RECRUITING,na,,
NCT03057106_Prot_000,,no_skill,nct_id,NCT03057106,NCT03057106,correct,,
NCT03057106_Prot_000,,no_skill,brief_title,CCTG BR.34: A Randomized Trial of Durvalumab and Tremelimumab ± Platinum-Based Chemotherapy in Patients With Metastatic (Stage IV) Squamous or Non-Squamous Non-Small Cell Lung Cancer (NSCLC),Durvalumab and Tremelimumab ± Platinum-Based Chemotherapy in Patients With Metastatic Squamous or Non-Squamous NSCLC,wrong,,
NCT03057106_Prot_000,,no_skill,official_title,A RANDOMIZED TRIAL OF DURVALUMAB AND TREMELIMUMAB ± PLATINUM-BASED CHEMOTHERAPY IN PATIENTS WITH METASTATIC (STAGE IV) SQUAMOUS OR NON-SQUAMOUS NON-SMALL CELL LUNG CANCER (NSCLC),A Randomized Trial of Durvalumab and Tremelimumab ± Platinum-Based Chemotherapy in Patients With Metastatic (Stage IV) Squamous or Non-Squamous Non-Small Cell Lung Cancer (NSCLC),na,,
NCT03057106_Prot_000,,no_skill,sponsor,Canadian Cancer Trials Group,Canadian Cancer Trials Group,correct,,
NCT03057106_Prot_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT03057106_Prot_000,,no_skill,phase,PHASE2,PHASE2,correct,,
NCT03057106_Prot_000,,no_skill,allocation,RANDOMIZED,RANDOMIZED,correct,,
NCT03057106_Prot_000,,no_skill,masking,NONE,NONE,correct,,
NCT03057106_Prot_000,,no_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT03057106_Prot_000,,no_skill,enrollment_count,300,301,correct,1.0,0.0033222591362126247
NCT03057106_Prot_000,,no_skill,start_date,,2017-03-28,na,,
NCT03057106_Prot_000,,no_skill,primary_completion_date,,2020-02-24,na,,
NCT03057106_Prot_000,,no_skill,completion_date,,2026-06-30,na,,
NCT03057106_Prot_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT03057106_Prot_000,,no_skill,maximum_age,N/A,,na,,
NCT03057106_Prot_000,,no_skill,sex,ALL,ALL,correct,,
NCT03057106_Prot_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT03057106_Prot_000,,no_skill,primary_outcome_measure,Overall Survival (OS),Overall Survival,na,,
NCT03057106_Prot_000,,no_skill,primary_outcome_time_frame,,33 months,na,,
NCT03057106_Prot_000,,no_skill,overall_status,,ACTIVE_NOT_RECRUITING,na,,
NCT03217747_Prot_SAP_000,,with_skill,nct_id,,NCT03217747,missing,,
NCT03217747_Prot_SAP_000,,with_skill,brief_title,,"Avelumab, Utomilumab, Anti-OX40 Antibody PF-04518600, and Radiation Therapy in Treating Patients With Advanced Malignancies",missing,,
NCT03217747_Prot_SAP_000,,with_skill,official_title,,Phase I/II Study to Evaluate the Safety and Tolerability of Avelumab in Combination With Other Anti-Cancer Therapies in Patients With Advanced Malignancies,na,,
NCT03217747_Prot_SAP_000,,with_skill,sponsor,,M.D. Anderson Cancer Center,missing,,
NCT03217747_Prot_SAP_000,,with_skill,study_type,,INTERVENTIONAL,missing,,
NCT03217747_Prot_SAP_000,,with_skill,phase,,PHASE1|PHASE2,missing,,
NCT03217747_Prot_SAP_000,,with_skill,allocation,,NON_RANDOMIZED,missing,,
NCT03217747_Prot_SAP_000,,with_skill,masking,,NONE,missing,,
NCT03217747_Prot_SAP_000,,with_skill,intervention_model,,PARALLEL,missing,,
NCT03217747_Prot_SAP_000,,with_skill,enrollment_count,,173,missing,,
NCT03217747_Prot_SAP_000,,with_skill,start_date,,2017-08-02,na,,
NCT03217747_Prot_SAP_000,,with_skill,primary_completion_date,,2025-09-02,na,,
NCT03217747_Prot_SAP_000,,with_skill,completion_date,,2026-04-30,na,,
NCT03217747_Prot_SAP_000,,with_skill,minimum_age,,18 Years,missing,,
NCT03217747_Prot_SAP_000,,with_skill,maximum_age,,,na,,
NCT03217747_Prot_SAP_000,,with_skill,sex,,ALL,missing,,
NCT03217747_Prot_SAP_000,,with_skill,healthy_volunteers,,False,missing,,
NCT03217747_Prot_SAP_000,,with_skill,primary_outcome_measure,,Number of Participants With Dose-limiting Toxicities (DLTs) (All Will be Graded According to CTCAEv4.03 Criteria),na,,
NCT03217747_Prot_SAP_000,,with_skill,primary_outcome_time_frame,,DLT was assessed during the first 2 cycles or 8 weeks (56 days) since C1D1 of treatment.,na,,
NCT03217747_Prot_SAP_000,,with_skill,overall_status,,ACTIVE_NOT_RECRUITING,na,,
NCT03217747_Prot_SAP_000,,no_skill,nct_id,NCT03217747,NCT03217747,correct,,
NCT03217747_Prot_SAP_000,,no_skill,brief_title,Phase I/II of Avelumab Combination with Other Anti-Cancer Therapies,"Avelumab, Utomilumab, Anti-OX40 Antibody PF-04518600, and Radiation Therapy in Treating Patients With Advanced Malignancies",wrong,,
NCT03217747_Prot_SAP_000,,no_skill,official_title,Phase I/II Study to Evaluate the Safety and Tolerability of Avelumab in Combination with Other Anti-Cancer Therapies in Patients with Advanced Malignancies,Phase I/II Study to Evaluate the Safety and Tolerability of Avelumab in Combination With Other Anti-Cancer Therapies in Patients With Advanced Malignancies,na,,
NCT03217747_Prot_SAP_000,,no_skill,sponsor,The University of Texas MD Anderson Cancer Center (MDACC),M.D. Anderson Cancer Center,wrong,,
NCT03217747_Prot_SAP_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT03217747_Prot_SAP_000,,no_skill,phase,PHASE1|PHASE2,PHASE1|PHASE2,correct,,
NCT03217747_Prot_SAP_000,,no_skill,allocation,NON_RANDOMIZED,NON_RANDOMIZED,correct,,
NCT03217747_Prot_SAP_000,,no_skill,masking,NONE,NONE,correct,,
NCT03217747_Prot_SAP_000,,no_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT03217747_Prot_SAP_000,,no_skill,enrollment_count,128,173,wrong,45.0,0.26011560693641617
NCT03217747_Prot_SAP_000,,no_skill,start_date,,2017-08-02,na,,
NCT03217747_Prot_SAP_000,,no_skill,primary_completion_date,,2025-09-02,na,,
NCT03217747_Prot_SAP_000,,no_skill,completion_date,,2026-04-30,na,,
NCT03217747_Prot_SAP_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT03217747_Prot_SAP_000,,no_skill,maximum_age,N/A,,na,,
NCT03217747_Prot_SAP_000,,no_skill,sex,ALL,ALL,correct,,
NCT03217747_Prot_SAP_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT03217747_Prot_SAP_000,,no_skill,primary_outcome_measure,"Safety and tolerability assessed by frequency, duration, and severity of adverse events (AEs) per CTCAE v4.03",Number of Participants With Dose-limiting Toxicities (DLTs) (All Will be Graded According to CTCAEv4.03 Criteria),na,,
NCT03217747_Prot_SAP_000,,no_skill,primary_outcome_time_frame,,DLT was assessed during the first 2 cycles or 8 weeks (56 days) since C1D1 of treatment.,na,,
NCT03217747_Prot_SAP_000,,no_skill,overall_status,,ACTIVE_NOT_RECRUITING,na,,
NCT04669301_Prot_SAP_000,,with_skill,nct_id,,NCT04669301,missing,,
NCT04669301_Prot_SAP_000,,with_skill,brief_title,,Memory and Attention Adaptation Training-Geriatrics (MAAT-G) Phase II,missing,,
NCT04669301_Prot_SAP_000,,with_skill,official_title,,Mitigating Cancer-Related Cognitive Impairment in Older Adults With Breast Cancer Receiving Chemotherapy: Memory and Attention Adaptation Training-Geriatrics (MAAT-G): A Randomized Pilot Study,na,,
NCT04669301_Prot_SAP_000,,with_skill,sponsor,,University of Rochester,missing,,
NCT04669301_Prot_SAP_000,,with_skill,study_type,,INTERVENTIONAL,missing,,
NCT04669301_Prot_SAP_000,,with_skill,phase,,NA,missing,,
NCT04669301_Prot_SAP_000,,with_skill,allocation,,RANDOMIZED,missing,,
NCT04669301_Prot_SAP_000,,with_skill,masking,,DOUBLE,missing,,
NCT04669301_Prot_SAP_000,,with_skill,intervention_model,,PARALLEL,missing,,
NCT04669301_Prot_SAP_000,,with_skill,enrollment_count,,72,missing,,
NCT04669301_Prot_SAP_000,,with_skill,start_date,,2021-04-02,na,,
NCT04669301_Prot_SAP_000,,with_skill,primary_completion_date,,2024-04-17,na,,
NCT04669301_Prot_SAP_000,,with_skill,completion_date,,2024-08-30,na,,
NCT04669301_Prot_SAP_000,,with_skill,minimum_age,,65 Years,missing,,
NCT04669301_Prot_SAP_000,,with_skill,maximum_age,,,na,,
NCT04669301_Prot_SAP_000,,with_skill,sex,,ALL,missing,,
NCT04669301_Prot_SAP_000,,with_skill,healthy_volunteers,,False,missing,,
NCT04669301_Prot_SAP_000,,with_skill,primary_outcome_measure,,Mean of the Functional Assessment of Cancer Therapy-Cognition (FACT-COG),na,,
NCT04669301_Prot_SAP_000,,with_skill,primary_outcome_time_frame,,"Within four weeks of intervention completion, the intervention window was 10 weeks plus or minus 2 weeks (8 to 12 weeks).",na,,
NCT04669301_Prot_SAP_000,,with_skill,overall_status,,COMPLETED,na,,
NCT04669301_Prot_SAP_000,,no_skill,nct_id,NCT04669301,NCT04669301,correct,,
NCT04669301_Prot_SAP_000,,no_skill,brief_title,Mitigating Cancer-Related Cognitive Impairment in Older Adults with Breast Cancer Receiving Chemotherapy: Memory and Attention Adaptation Training-Geriatrics (MAAT-G): A randomized pilot study,Memory and Attention Adaptation Training-Geriatrics (MAAT-G) Phase II,wrong,,
NCT04669301_Prot_SAP_000,,no_skill,official_title,Mitigating Cancer-Related Cognitive Impairment in Older Adults with Breast Cancer Receiving Chemotherapy: Memory and Attention Adaptation Training-Geriatrics (MAAT-G): A randomized pilot study,Mitigating Cancer-Related Cognitive Impairment in Older Adults With Breast Cancer Receiving Chemotherapy: Memory and Attention Adaptation Training-Geriatrics (MAAT-G): A Randomized Pilot Study,na,,
NCT04669301_Prot_SAP_000,,no_skill,sponsor,Wilmot Cancer Institute - University of Rochester Medical Center,University of Rochester,wrong,,
NCT04669301_Prot_SAP_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT04669301_Prot_SAP_000,,no_skill,phase,NA,NA,correct,,
NCT04669301_Prot_SAP_000,,no_skill,allocation,RANDOMIZED,RANDOMIZED,correct,,
NCT04669301_Prot_SAP_000,,no_skill,masking,NONE,DOUBLE,wrong,,
NCT04669301_Prot_SAP_000,,no_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT04669301_Prot_SAP_000,,no_skill,enrollment_count,85,72,wrong,13.0,0.18055555555555555
NCT04669301_Prot_SAP_000,,no_skill,start_date,,2021-04-02,na,,
NCT04669301_Prot_SAP_000,,no_skill,primary_completion_date,,2024-04-17,na,,
NCT04669301_Prot_SAP_000,,no_skill,completion_date,,2024-08-30,na,,
NCT04669301_Prot_SAP_000,,no_skill,minimum_age,65 Years,65 Years,correct,,
NCT04669301_Prot_SAP_000,,no_skill,maximum_age,N/A,,na,,
NCT04669301_Prot_SAP_000,,no_skill,sex,ALL,ALL,correct,,
NCT04669301_Prot_SAP_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT04669301_Prot_SAP_000,,no_skill,primary_outcome_measure,FACT-Cog (Functional Assessment of Cancer Therapy-Cognition),Mean of the Functional Assessment of Cancer Therapy-Cognition (FACT-COG),na,,
NCT04669301_Prot_SAP_000,,no_skill,primary_outcome_time_frame,Within 4 weeks of intervention completion (approximately 10-12 weeks),"Within four weeks of intervention completion, the intervention window was 10 weeks plus or minus 2 weeks (8 to 12 weeks).",na,,
NCT04669301_Prot_SAP_000,,no_skill,overall_status,,COMPLETED,na,,
NCT02015819_Prot_SAP_000,,with_skill,nct_id,,NCT02015819,missing,,
NCT02015819_Prot_SAP_000,,with_skill,brief_title,,"Genetically Modified Neural Stem Cells, Flucytosine, and Leucovorin for Treating Patients With Recurrent High-Grade Gliomas",missing,,
NCT02015819_Prot_SAP_000,,with_skill,official_title,,A Phase I Study of Cytosine Deaminase-Expressing Neural Stem Cells in Combination With Oral 5-Fluorocytosine and Leucovorin for the Treatment of Recurrent High-Grade Gliomas,na,,
NCT02015819_Prot_SAP_000,,with_skill,sponsor,,City of Hope Medical Center,missing,,
NCT02015819_Prot_SAP_000,,with_skill,study_type,,INTERVENTIONAL,missing,,
NCT02015819_Prot_SAP_000,,with_skill,phase,,PHASE1,missing,,
NCT02015819_Prot_SAP_000,,with_skill,allocation,,NA,missing,,
NCT02015819_Prot_SAP_000,,with_skill,masking,,NONE,missing,,
NCT02015819_Prot_SAP_000,,with_skill,intervention_model,,SINGLE_GROUP,missing,,
NCT02015819_Prot_SAP_000,,with_skill,enrollment_count,,16,missing,,
NCT02015819_Prot_SAP_000,,with_skill,start_date,,2014-10-07,na,,
NCT02015819_Prot_SAP_000,,with_skill,primary_completion_date,,2017-10-07,na,,
NCT02015819_Prot_SAP_000,,with_skill,completion_date,,2017-10-07,na,,
NCT02015819_Prot_SAP_000,,with_skill,minimum_age,,18 Years,missing,,
NCT02015819_Prot_SAP_000,,with_skill,maximum_age,,,na,,
NCT02015819_Prot_SAP_000,,with_skill,sex,,ALL,missing,,
NCT02015819_Prot_SAP_000,,with_skill,healthy_volunteers,,False,missing,,
NCT02015819_Prot_SAP_000,,with_skill,primary_outcome_measure,,Number of Participants With Dose Limiting Toxicities (DLTs) and Maximum Tolerated Dose (MTD),na,,
NCT02015819_Prot_SAP_000,,with_skill,primary_outcome_time_frame,,Day 28 of course 1,na,,
NCT02015819_Prot_SAP_000,,with_skill,overall_status,,COMPLETED,na,,
NCT02015819_Prot_SAP_000,,no_skill,nct_id,NCT02015819,NCT02015819,correct,,
NCT02015819_Prot_SAP_000,,no_skill,brief_title,A Phase I Study of Cytosine Deaminase-Expressing Neural Stem Cells in Combination with Oral 5-Fluorocytosine and Leucovorin for the Treatment of Recurrent High-Grade Gliomas,"Genetically Modified Neural Stem Cells, Flucytosine, and Leucovorin for Treating Patients With Recurrent High-Grade Gliomas",wrong,,
NCT02015819_Prot_SAP_000,,no_skill,official_title,A Phase I Study of Cytosine Deaminase-Expressing Neural Stem Cells in Combination with Oral 5-Fluorocytosine and Leucovorin for the Treatment of Recurrent High-Grade Gliomas,A Phase I Study of Cytosine Deaminase-Expressing Neural Stem Cells in Combination With Oral 5-Fluorocytosine and Leucovorin for the Treatment of Recurrent High-Grade Gliomas,na,,
NCT02015819_Prot_SAP_000,,no_skill,sponsor,City of Hope,City of Hope Medical Center,wrong,,
NCT02015819_Prot_SAP_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT02015819_Prot_SAP_000,,no_skill,phase,PHASE1,PHASE1,correct,,
NCT02015819_Prot_SAP_000,,no_skill,allocation,NON_RANDOMIZED,NA,wrong,,
NCT02015819_Prot_SAP_000,,no_skill,masking,NONE,NONE,correct,,
NCT02015819_Prot_SAP_000,,no_skill,intervention_model,SEQUENTIAL,SINGLE_GROUP,wrong,,
NCT02015819_Prot_SAP_000,,no_skill,enrollment_count,18,16,wrong,2.0,0.125
NCT02015819_Prot_SAP_000,,no_skill,start_date,,2014-10-07,na,,
NCT02015819_Prot_SAP_000,,no_skill,primary_completion_date,,2017-10-07,na,,
NCT02015819_Prot_SAP_000,,no_skill,completion_date,,2017-10-07,na,,
NCT02015819_Prot_SAP_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT02015819_Prot_SAP_000,,no_skill,maximum_age,N/A,,na,,
NCT02015819_Prot_SAP_000,,no_skill,sex,ALL,ALL,correct,,
NCT02015819_Prot_SAP_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT02015819_Prot_SAP_000,,no_skill,primary_outcome_measure,Maximum tolerated dose (MTD) / Phase II recommended dose of intracerebrally-administered CD-expressing NSCs in combination with oral 5-FC and leucovorin,Number of Participants With Dose Limiting Toxicities (DLTs) and Maximum Tolerated Dose (MTD),na,,
NCT02015819_Prot_SAP_000,,no_skill,primary_outcome_time_frame,,Day 28 of course 1,na,,
NCT02015819_Prot_SAP_000,,no_skill,overall_status,,COMPLETED,na,,
NCT04090528_Prot_SAP_000,,with_skill,nct_id,,NCT04090528,missing,,
NCT04090528_Prot_SAP_000,,with_skill,brief_title,,"pTVG-HP DNA Vaccine With or Without pTVG-AR DNA Vaccine and Pembrolizumab in Patients With Castration-Resistant, Metastatic Prostate Cancer",missing,,
NCT04090528_Prot_SAP_000,,with_skill,official_title,,"Phase II Trial of pTVG-HP DNA Vaccine With or Without pTVG-AR DNA Vaccine and Pembrolizumab in Patients With Castration-Resistant, Metastatic Prostate Cancer",na,,
NCT04090528_Prot_SAP_000,,with_skill,sponsor,,"University of Wisconsin, Madison",missing,,
NCT04090528_Prot_SAP_000,,with_skill,study_type,,INTERVENTIONAL,missing,,
NCT04090528_Prot_SAP_000,,with_skill,phase,,PHASE2,missing,,
NCT04090528_Prot_SAP_000,,with_skill,allocation,,RANDOMIZED,missing,,
NCT04090528_Prot_SAP_000,,with_skill,masking,,NONE,missing,,
NCT04090528_Prot_SAP_000,,with_skill,intervention_model,,PARALLEL,missing,,
NCT04090528_Prot_SAP_000,,with_skill,enrollment_count,,60,missing,,
NCT04090528_Prot_SAP_000,,with_skill,start_date,,2019-10-21,na,,
NCT04090528_Prot_SAP_000,,with_skill,primary_completion_date,,2024-11-24,na,,
NCT04090528_Prot_SAP_000,,with_skill,completion_date,,2026-10-01,na,,
NCT04090528_Prot_SAP_000,,with_skill,minimum_age,,18 Years,missing,,
NCT04090528_Prot_SAP_000,,with_skill,maximum_age,,,na,,
NCT04090528_Prot_SAP_000,,with_skill,sex,,MALE,missing,,
NCT04090528_Prot_SAP_000,,with_skill,healthy_volunteers,,False,missing,,
NCT04090528_Prot_SAP_000,,with_skill,primary_outcome_measure,,Progression-Free Survival (PFS),na,,
NCT04090528_Prot_SAP_000,,with_skill,primary_outcome_time_frame,,6 months,na,,
NCT04090528_Prot_SAP_000,,with_skill,overall_status,,ACTIVE_NOT_RECRUITING,na,,
NCT04090528_Prot_SAP_000,,no_skill,nct_id,NCT04090528,NCT04090528,correct,,
NCT04090528_Prot_SAP_000,,no_skill,brief_title,"Phase II Trial of pTVG-HP DNA Vaccine with or without pTVG-AR DNA Vaccine and Pembrolizumab in Patients with Castration-Resistant, Metastatic Prostate Cancer","pTVG-HP DNA Vaccine With or Without pTVG-AR DNA Vaccine and Pembrolizumab in Patients With Castration-Resistant, Metastatic Prostate Cancer",wrong,,
NCT04090528_Prot_SAP_000,,no_skill,official_title,"Phase II Trial of pTVG-HP DNA Vaccine with or without pTVG-AR DNA Vaccine and Pembrolizumab in Patients with Castration-Resistant, Metastatic Prostate Cancer","Phase II Trial of pTVG-HP DNA Vaccine With or Without pTVG-AR DNA Vaccine and Pembrolizumab in Patients With Castration-Resistant, Metastatic Prostate Cancer",na,,
NCT04090528_Prot_SAP_000,,no_skill,sponsor,"Douglas G. McNeel, MD PhD (University of Wisconsin Carbone Cancer Center)","University of Wisconsin, Madison",wrong,,
NCT04090528_Prot_SAP_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT04090528_Prot_SAP_000,,no_skill,phase,PHASE2,PHASE2,correct,,
NCT04090528_Prot_SAP_000,,no_skill,allocation,RANDOMIZED,RANDOMIZED,correct,,
NCT04090528_Prot_SAP_000,,no_skill,masking,NONE,NONE,correct,,
NCT04090528_Prot_SAP_000,,no_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT04090528_Prot_SAP_000,,no_skill,enrollment_count,60,60,correct,0.0,0.0
NCT04090528_Prot_SAP_000,,no_skill,start_date,2019-11-25,2019-10-21,na,,
NCT04090528_Prot_SAP_000,,no_skill,primary_completion_date,2024-05-24,2024-11-24,na,,
NCT04090528_Prot_SAP_000,,no_skill,completion_date,2031-05-31,2026-10-01,na,,
NCT04090528_Prot_SAP_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT04090528_Prot_SAP_000,,no_skill,maximum_age,N/A,,na,,
NCT04090528_Prot_SAP_000,,no_skill,sex,MALE,MALE,correct,,
NCT04090528_Prot_SAP_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT04090528_Prot_SAP_000,,no_skill,primary_outcome_measure,6-month progression-free survival rate,Progression-Free Survival (PFS),na,,
NCT04090528_Prot_SAP_000,,no_skill,primary_outcome_time_frame,6 months,6 months,na,,
NCT04090528_Prot_SAP_000,,no_skill,overall_status,,ACTIVE_NOT_RECRUITING,na,,
